name, desc, gmina, powiat, wojew
Bąkowiec,kolonia wsi Mysłaków,Nieborów,łowicki,łódzkie
Bąkowizna,część wsi Ruda,Rogowo,rypiński,kujawsko-pomorskie
Bąkowo,część wsi Stróża,Pcim,myślenicki,małopolskie
Bąkowski Młyn,osada,Warlubie,świecki,kujawsko-pomorskie
Bąków,wieś,Rusinów,przysuski,mazowieckie
Bąków,część wsi Krępna,Zdzieszowice,krapkowicki,opolskie
Bąków Poduchowny,część wsi Bąków Górny,Zduny,łowicki,łódzkie
Bąkówka,część wsi Jasionka,Dukla,krośnieński,podkarpackie
Bąków-Kolonia,wieś,Rusinów,przysuski,mazowieckie
Bebelno-Wieś,wieś,Włoszczowa,włoszczowski,świętokrzyskie
Bechcice-Parcela,wieś,Lutomiersk,pabianicki,łódzkie
Bedewo,część miasta Golub-Dobrzyń,Golub-Dobrzyń m,golubsko-dobrzyński,kujawsko-pomorskie
Bedlno,wieś,Bedlno,kutnowski,łódzkie
Bedlno-Wieś,wieś,Bedlno,kutnowski,łódzkie
Bednarki,część wsi Rupniów,Limanowa,limanowski,małopolskie
Bednarskie,przysiółek wsi Bednarka,Lipinki,gorlicki,małopolskie
Bednary,wieś,Pobiedziska,poznański,wielkopolskie
Bednarze,część wsi Rybna,Czernichów,krakowski,małopolskie
Bednarze,wieś,Korytnica,węgrowski,mazowieckie
Bednarzowa,część wsi Bystra,Bystra-Sidzina,suski,małopolskie
Bednarzówka,część wsi Więciórka,Tokarnia,myślenicki,małopolskie
Bednarzówka,część wsi Kocierz Moszczanicki,Łękawica,żywiecki,śląskie
Begno,wieś,Staroźreby,płocki,mazowieckie
Beka,osada,Puck,pucki,pomorskie
Beksza,kolonia wsi Gierałtowice,Gierałtowice,gliwicki,śląskie
Beleńskie Huby,część wsi Beleń,Zapolice,zduńskowolski,łódzkie
Belfort,osada,Dziemiany,kościerski,pomorskie
Belna,część wsi Strzyżowice,Psary,będziński,śląskie
Belny,wieś,Sompolno,koniński,wielkopolskie
Belweder,część miasta Mogielnica,Mogielnica,grójecki,mazowieckie
Bełchatów,miasto,Bełchatów m,bełchatowski,łódzkie
Bełcz Górny,wieś,Wąsosz,górowski,dolnośląskie
Bełczączka,część wsi Wincentów,Pionki,radomski,mazowieckie
Bełda,wieś,Rajgród,grajewski,podlaskie
Bełdówek,część wsi Bełdów,Aleksandrów Łódzki,zgierski,łódzkie
Bełk,przysiółek wsi Cisek,Cisek,kędzierzyńsko-kozielski,opolskie
Bełki,część wsi Drewno,Gąsawa,żniński,kujawsko-pomorskie
Bełszewo-Kolonia,wieś,Osięciny,radziejowski,kujawsko-pomorskie
Bełzów,wieś,Skalbmierz,kazimierski,świętokrzyskie
Bemowo,część miasta Warszawa,Warszawa,Warszawa,mazowieckie
Benenard,wieś,Radziejowice,żyrardowski,mazowieckie
Benice,wieś,Kamień Pomorski,kamieński,zachodniopomorskie
Beniówka,część wsi Gładyszów,Uście Gorlickie,gorlicki,małopolskie
Berdech,część wsi Braciejowa,Dębica,dębicki,podkarpackie
Berdechów,część wsi Wyskitna,Grybów,nowosądecki,małopolskie
Berdechów,część wsi Kiełków,Przecław,mielecki,podkarpackie
Berdechów,część wsi Pstrągówka,Wiśniowa,strzyżowski,podkarpackie
Berdychowo,część wsi Uścikowo,Oborniki,obornicki,wielkopolskie
Berdychów,część wsi Przyszowa,Łukowica,limanowski,małopolskie
Berdychów,część wsi Słotowa,Pilzno,dębicki,podkarpackie
Bereki,część miasta Nowy Targ,Nowy Targ m,nowotarski,małopolskie
Bereska,część miasta Chrzanów,Chrzanów,chrzanowski,małopolskie
Bereśnik,część wsi Krościenko nad Dunajcem,Krościenko nad Dunajcem,nowotarski,małopolskie
Berezów,część miasta Suchedniów,Suchedniów,skarżyski,świętokrzyskie
Bereżnica,wieś,Horodło,hrubieszowski,lubelskie
Berkanowo,wieś,Świdwin,świdwiński,zachodniopomorskie
Berkówka,część wsi Bytomsko,Żegocina,bocheński,małopolskie
Berlin,część wsi Harta,Dynów,rzeszowski,podkarpackie
Berlinek,część miasta Łódź,Łódź,Łódź,łódzkie
Bernacice,osada,Głubczyce,głubczycki,opolskie
Bernadówka,część miasta Koprzywnica,Koprzywnica,sandomierski,świętokrzyskie
Bernardynka,część miasta Konin,Konin,Konin,wielkopolskie
Berno,część wsi Roczyny,Andrychów,wadowicki,małopolskie
Berskie,część wsi Izdebki,Nozdrzec,brzozowski,podkarpackie
Berzyna,wieś,Wolsztyn,wolsztyński,wielkopolskie
Besek,część wsi Pałecznica,Pałecznica,proszowicki,małopolskie
Besiekierz Rudny,wieś,Zgierz,zgierski,łódzkie
Beskid,część miasta Szczyrk,Szczyrk,bielski,śląskie
Beskidek,część miasta Ustroń,Ustroń,cieszyński,śląskie
Bestwin,wieś,Zduny,krotoszyński,wielkopolskie
Beszowa,wieś,Łubnice,staszowski,świętokrzyskie
Beszyno,wieś,Naruszewo,płoński,mazowieckie
Betlejem,część wsi Osieczany,Myślenice,myślenicki,małopolskie
Betlejem,część wsi Gapowo,Stężyca,kartuski,pomorskie
Bezednia,część wsi Majdan Sitaniecki,Stary Zamość,zamojski,lubelskie
Bezledy,osada,Bartoszyce,bartoszycki,warmińsko-mazurskie
Bezmoście,osada,Resko,łobeski,zachodniopomorskie
Bezrzecze,część miasta Szczecin,Szczecin,Szczecin,zachodniopomorskie
Bębenek,przysiółek wsi Lgoczanka,Janów,częstochowski,śląskie
Bębnikąt,przysiółek osady Sułkowo,Stargard Szczeciński,stargardzki,zachodniopomorskie
Bębny,część wsi Bartkowa-Posadowa,Gródek nad Dunajcem,nowosądecki,małopolskie
Bęczkowice,wieś,Łęki Szlacheckie,piotrkowski,łódzkie
Bęczyn,wieś,Brzeźnica,wadowicki,małopolskie
Będargowo,wieś,Pełczyce,choszczeński,zachodniopomorskie
Będkowo,wieś,Trzebnica,trzebnicki,dolnośląskie
Będków,wieś,Będków,tomaszowski,łódzkie
Będomin,część wsi Wiele,Karsin,kościerski,pomorskie
Będusz,część miasta Myszków,Myszków,myszkowski,śląskie
Będziechów,wieś,Kawęczyn,turecki,wielkopolskie
Będzieszyn,osada,Pruszcz Gdański,gdański,pomorskie
Będzin,miasto,Będzin,będziński,śląskie
Będzitowo,osada,Złotniki Kujawskie,inowrocławski,kujawsko-pomorskie
Będzyn,wieś,Ręczno,piotrkowski,łódzkie
Bęściów,część wsi Ujsoły,Ujsoły,żywiecki,śląskie
Biadaczek,część wsi Bliżyn,Bliżyn,skarżyski,świętokrzyskie
Biadasów Drugi,część wsi Zagórnik,Andrychów,wadowicki,małopolskie
Biadaszki,wieś,Galewice,wieruszowski,łódzkie
Biadoliny Radłowskie,wieś,Wojnicz,tarnowski,małopolskie
Bialskie Pole,wieś,Kowale Oleckie,olecki,warmińsko-mazurskie
Biała,wieś,Radzyń Podlaski,radzyński,lubelskie
Biała,wieś,Zgierz,zgierski,łódzkie
Biała,część wsi Szymanówek,Leszno,warszawski zachodni,mazowieckie
Biała,wieś,Miastko,bytowski,pomorskie
Biała,osada leśna,Wieleń,czarnkowsko-trzcianecki,wielkopolskie
Biała,wieś,Biały Bór,szczecinecki,zachodniopomorskie
Biała Droga,część wsi Paszyn,Chełmiec,nowosądecki,małopolskie
Biała Giżycka,osada,Wydminy,giżycki,warmińsko-mazurskie
Biała Góra,osada,Dobryszyce,radomszczański,łódzkie
Biała Góra,osada,Wiązownica,jarosławski,podkarpackie
Biała Góra,część wsi Dzierążnia,Działoszyce,pińczowski,świętokrzyskie
Biała Górka,część wsi Góry,Uniejów,poddębicki,łódzkie
Biała Leśna,przysiółek wsi Biała Wielka,Lelów,częstochowski,śląskie
Biała Olecka,osada,Olecko,olecki,warmińsko-mazurskie
Biała Podlaska,miasto,Biała Podlaska m,Biała Podlaska,lubelskie
Biała Rządowa,wieś,Biała,wieluński,łódzkie
Biała Wieś,wieś,Grodzisk Wielkopolski,grodziski,wielkopolskie
Biała Wola,osada,Lubomino,lidzbarski,warmińsko-mazurskie
Białacz,osada wsi Karwin,Drezdenko,strzelecko-drezdenecki,lubuskie
Biała-Parcela,część wsi Biała,Stara Biała,płocki,mazowieckie
Białaszewo,osada leśna,Grajewo,grajewski,podlaskie
Białawoda,wieś,Łososina Dolna,nowosądecki,małopolskie
Białcz,wieś,Chrzypsko Wielkie,międzychodzki,wielkopolskie
Białe,wieś,Jeżewo,świecki,kujawsko-pomorskie
Białe,osada,Szczecinek,szczecinecki,zachodniopomorskie
Białe Błota,część wsi Teodorowo,Piotrków Kujawski,radziejowski,kujawsko-pomorskie
Białe Błota,część wsi Osowo,Karsin,kościerski,pomorskie
Białe Błoto,kolonia,Żuromin,żuromiński,mazowieckie
Białebłoto-Kobyla,wieś,Brańszczyk,wyszkowski,mazowieckie
Białe-Giezki,wieś,Boguty-Pianki,ostrowski,mazowieckie
Białe-Szczepanowice,wieś,Boguty-Pianki,ostrowski,mazowieckie
Białęgi,wieś,Murowana Goślina,poznański,wielkopolskie
Białka,część miasta Szklarska Poręba,Szklarska Poręba,jeleniogórski,dolnośląskie
Białka,wieś,Dębowa Kłoda,parczewski,lubelskie
Białka,wieś,Iłża,radomski,mazowieckie
Białka,osada leśna,Łukta,ostródzki,warmińsko-mazurskie
Białki,część wsi Gołąb,Michów,lubartowski,lubelskie
Białki,wieś,Sadlinki,kwidzyński,pomorskie
Białkowo,wieś,Golub-Dobrzyń,golubsko-dobrzyński,kujawsko-pomorskie
Białków,wieś,Cybinka,słubicki,lubuskie
Białkówek,przysiółek wsi Białków,Cybinka,słubicki,lubuskie
Białobłocie,wieś,Lipka,złotowski,wielkopolskie
Białobłoty,wieś,Gizałki,pleszewski,wielkopolskie
Białobród-Folwark,osada,Kleczew,koniński,wielkopolskie
Białobrzeg Ratajski,osada,Pyzdry,wrzesiński,wielkopolskie
Białobrzegi,osada leśna,Nieporęt,legionowski,mazowieckie
Białobrzegi,część miasta Krosno,Krosno,Krosno,podkarpackie
Białobrzeskie,wieś,Krypno,moniecki,podlaskie
Białocin,wieś,Iłów,sochaczewski,mazowieckie
Białogorce,wieś,Krynki,sokólski,podlaskie
Białogórzynko,osada,Białogard,białogardzki,zachodniopomorskie
Białokosz,wieś,Chrzypsko Wielkie,międzychodzki,wielkopolskie
Białołęka,część miasta Warszawa,Warszawa,Warszawa,mazowieckie
Białoniówka,część wsi Obidowa,Nowy Targ,nowotarski,małopolskie
Białorogi,wieś,Jeleniewo,suwalski,podlaskie
Białoskóry,wieś,Sierpc,sierpecki,mazowieckie
Białośliwie,wieś,Białośliwie,pilski,wielkopolskie
Białowice,wieś,Nowogród Bobrzański,zielonogórski,lubuskie
Białowieża,wieś,Kamiennik,nyski,opolskie
Białowody,wieś,Uchanie,hrubieszowski,lubelskie
Białówka,część wsi Ochotnica Górna,Ochotnica Dolna,nowotarski,małopolskie
Białusny Lasek,wieś,Myszyniec,ostrołęcki,mazowieckie
Białuty,wieś,Iłowo-Osada,działdowski,warmińsko-mazurskie
Biały Brzeg,część miasta Jaworzno,Jaworzno,Jaworzno,śląskie
Biały Dunajec,wieś,Biały Dunajec,tatrzański,małopolskie
Biały Dwór,przysiółek wsi Rudy,Kuźnia Raciborska,raciborski,śląskie
Biały Kamień,część miasta Wałbrzych,Wałbrzych,wałbrzyski,dolnośląskie
Biały Ług,wieś,Zduńska Wola,zduńskowolski,łódzkie
Biały Ług,wieś,Szudziałowo,sokólski,podlaskie
Biały Ług Krótki,część wsi Biały Ług,Policzna,zwoleński,mazowieckie
Biały Potok,część wsi Zabrzeż,Łącko,nowosądecki,małopolskie
Biały Zdrój,wieś,Kalisz Pomorski,drawski,zachodniopomorskie
Białynin,wieś,Głuchów,skierniewicki,łódzkie
Białystok,osada,Dołhobyczów,hrubieszowski,lubelskie
Bibiampol,wieś,Młodzieszyn,sochaczewski,mazowieckie
Bibiarze,część wsi Ochotnica Dolna,Ochotnica Dolna,nowotarski,małopolskie
Bicz,wieś,Stare Miasto,koniński,wielkopolskie
Biczyce Górne,wieś,Chełmiec,nowosądecki,małopolskie
Bidziny-Folwark,część wsi Bidziny,Wojciechowice,opatowski,świętokrzyskie
Biebrza,osada,Rajgród,grajewski,podlaskie
Biechów,wieś,Pakosławice,nyski,opolskie
Biechówko,wieś,Drzycim,świecki,kujawsko-pomorskie
Bieczewo,osada,Kołaczkowo,wrzesiński,wielkopolskie
Biedacz,część wsi Bielcza,Borzęcin,brzeski,małopolskie
Biedaczów,wieś,Leżajsk,leżajski,podkarpackie
Biedaczów,część wsi Mszana,Mszana,wodzisławski,śląskie
Biedaków,część wsi Święcica,Wierzbica,chełmski,lubelskie
Biedaszka,przysiółek wsi Stare Siołkowice,Popielów,opolski,opolskie
Biedaszkowo,część miasta Bydgoszcz,Bydgoszcz,Bydgoszcz,kujawsko-pomorskie
Biedaszków Mały,wieś,Trzebnica,trzebnicki,dolnośląskie
Biedkowo-Osada,osada,Frombork,braniewski,warmińsko-mazurskie
Biedowa,część wsi Szalowa,Łużna,gorlicki,małopolskie
Biedówka,część wsi Dominikowice,Gorlice,gorlicki,małopolskie
Biedronie,część wsi Chlewiska,Narol,lubaczowski,podkarpackie
Biedrzyce-Stara Wieś,wieś,Sypniewo,makowski,mazowieckie
Biedrzychowice Górne,wieś,Bogatynia,zgorzelecki,dolnośląskie
Bieduszki,część wsi Pawłów,Chlewiska,szydłowiecki,mazowieckie
Biegałka,część wsi Łanięta,Chodecz,włocławski,kujawsko-pomorskie
Bieganowo,osada,Środa Wielkopolska,średzki,wielkopolskie
Bieganów,wieś,Radków,włoszczowski,świętokrzyskie
Biegonity,osada,Bisztynek,bartoszycki,warmińsko-mazurskie
Bieguny,część wsi Łysina,Łękawica,żywiecki,śląskie
Biel,część wsi Wola Rębkowska,Garwolin,garwoliński,mazowieckie
Biel,osada,Reszel,kętrzyński,warmińsko-mazurskie
Bielanka,wieś,Lwówek Śląski,lwówecki,dolnośląskie
Bielanki,wieś,Brzeziny,brzeziński,łódzkie
Bielany,wieś,Łomazy,bialski,lubelskie
Bielany,wieś,Błędów,grójecki,mazowieckie
Bielany,wieś,Winnica,pułtuski,mazowieckie
Bielany,część wsi Gunów-Wilków,Kazimierza Wielka,kazimierski,świętokrzyskie
Bielany Trzecie,kolonia wsi Czarna,Serokomla,łukowski,lubelskie
Bielany-Wąsy,wieś,Bielany,sokołowski,mazowieckie
Bielarze,część wsi Stryszawa,Stryszawa,suski,małopolskie
Bielawa,część wsi Srebrowo,Wizna,łomżyński,podlaskie
Bielawa Górna,wieś,Pieńsk,zgorzelecki,dolnośląskie
Bielawka,część wsi Truskolasy-Lachy,Sokoły,wysokomazowiecki,podlaskie
Bielawki,wieś,Kutno,kutnowski,łódzkie
Bielawski Las,osada,Pelplin,tczewski,pomorskie
Bielawy,część miasta Toruń,Toruń,Toruń,kujawsko-pomorskie
Bielawy,wieś,Siedlisko,nowosolski,lubuskie
Bielawy,osada leśna,Poświętne,opoczyński,łódzkie
Bielawy,część wsi Glina,Małkinia Górna,ostrowski,mazowieckie
Bielawy,wieś,Kłecko,gnieźnieński,wielkopolskie
Bielawy,wieś,Śmigiel,kościański,wielkopolskie
Bielawy,wieś,Słupca,słupecki,wielkopolskie
Bielawy,część wsi Wszembórz,Kołaczkowo,wrzesiński,wielkopolskie
Bielcza,wieś,Borzęcin,brzeski,małopolskie
Biele,osada leśna,Nieporęt,legionowski,mazowieckie
Biele,część wsi Przetycz-Folwark,Długosiodło,wyszkowski,mazowieckie
Biele,część wsi Jeglia,Rybno,działdowski,warmińsko-mazurskie
Bielecha,wieś,Fajsławice,krasnostawski,lubelskie
Bielejewo,wieś,Jaraczewo,jarociński,wielkopolskie
Bielewo,wieś,Krzywiń,kościański,wielkopolskie
Bielice,wieś,Stronie Śląskie,kłodzki,dolnośląskie
Bielice,wieś,Krośniewice,kutnowski,łódzkie
Bielice,wieś,Łambinowice,nyski,opolskie
Bielice Nowe,wieś,Krzyż Wielkopolski,czarnkowsko-trzcianecki,wielkopolskie
Bieliki,wieś,Sulmierzyce,pajęczański,łódzkie
Bielina,wieś,Ujazd,tomaszowski,łódzkie
Bieliny,wieś,Nowe Miasto nad Pilicą,grójecki,mazowieckie
Bieliny,wieś,Młodzieszyn,sochaczewski,mazowieckie
Bieliny,osada leśna,Stąporków,konecki,świętokrzyskie
Bielizny,część wsi Dulcza Wielka,Radomyśl Wielki,mielecki,podkarpackie
Bielkowo,wieś,Kobylanka,stargardzki,zachodniopomorskie
Bielowa,część wsi Obidza,Łącko,nowosądecki,małopolskie
Bielowicko,wieś,Jasienica,bielski,śląskie
Bielówka,część wsi Raba Wyżna,Raba Wyżna,nowotarski,małopolskie
Bielscy,kolonia wsi Ochrymy,Narewka,hajnowski,podlaskie
Bielska Struga,kolonia,Tuchola,tucholski,kujawsko-pomorskie
Bielsko,wieś,Karczmiska,opolski,lubelskie
Bielsko-Biała,miasto,Bielsko-Biała,Bielsko-Biała,śląskie
Bienaszówka,przysiółek wsi Łukawica,Narol,lubaczowski,podkarpackie
Bieniaszowice,wieś,Gręboszów,dąbrowski,małopolskie
Bieniec,kolonia,Nowogrodziec,bolesławiecki,dolnośląskie
Bieniewiec,wieś,Żabia Wola,grodziski,mazowieckie
Bieniowce,wieś,Nowy Dwór,sokólski,podlaskie
Bieniów,wieś,Żary,żarski,lubuskie
Bień,wieś,Stąporków,konecki,świętokrzyskie
Bieńki,przysiółek wsi Kasina Wielka,Mszana Dolna,limanowski,małopolskie
Bieńki-Karkuty,wieś,Sońsk,ciechanowski,mazowieckie
Bieńkowice,wieś,Dobczyce,myślenicki,małopolskie
Bieńkowszczyzna,część wsi Sędziejowice,Sędziejowice,łaski,łódzkie
Bieńkówka,część wsi Ubiad,Chełmiec,nowosądecki,małopolskie
Bieńkula,część miasta Szczyrk,Szczyrk,bielski,śląskie
Biercza,osada,Pszczew,międzyrzecki,lubuskie
Bierkowice,wieś,Kłodzko,kłodzki,dolnośląskie
Bierna Mała,część wsi Bierna,Łodygowice,żywiecki,śląskie
Biernatka,wieś,Czarne,człuchowski,pomorskie
Biernatki,osada,Miłakowo,ostródzki,warmińsko-mazurskie
Biernatów,wieś,Szprotawa,żagański,lubuskie
Biernaty,wieś,Krasnosielc,makowski,mazowieckie
Biernów,wieś,Rąbino,świdwiński,zachodniopomorskie
Biertułtowy,część miasta Radlin,Radlin,wodzisławski,śląskie
Bierutowo,część wsi Ruchna,Liw,węgrowski,mazowieckie
Biery,wieś,Jasienica,bielski,śląskie
Bierzglin,wieś,Września,wrzesiński,wielkopolskie
Bierzmo Duże,część wsi Olimpia,Brudzew,turecki,wielkopolskie
Bierzwienna Krótka,wieś,Kłodawa,kolski,wielkopolskie
Bierzyn,wieś,Strzelin,strzeliński,dolnośląskie
Bierżynie,część wsi Łumbie,Sejny,sejneński,podlaskie
Biesiadki,wieś,Gnojnik,brzeski,małopolskie
Biesna,wieś,Łużna,gorlicki,małopolskie
Biesów,część wsi Ruda,Radomyśl Wielki,mielecki,podkarpackie
Biestrzyków Mały,wieś,Kobiele Wielkie,radomszczański,łódzkie
Bieszkowice,wieś,Wejherowo,wejherowski,pomorskie
Bieślin,wieś,Trzemeszno,gnieźnieński,wielkopolskie
Bietowo,wieś,Lubichowo,starogardzki,pomorskie
Bieździadów,wieś,Żerków,jarociński,wielkopolskie
Bieżuń,miasto,Bieżuń,żuromiński,mazowieckie
Bigosy,część wsi Rybarzowice,Buczkowice,bielski,śląskie
Bihale,wieś,Wielkie Oczy,lubaczowski,podkarpackie
Bikówka,część wsi Żołynia,Żołynia,łańcucki,podkarpackie
Bilczew,wieś,Sieroszewice,ostrowski,wielkopolskie
Bilinówka,część miasta Zakopane,Zakopane,tatrzański,małopolskie
Bilska Wola-Kolonia,wieś,Sulejów,piotrkowski,łódzkie
Bilwinki,wieś,Sokółka,sokólski,podlaskie
Biłgoraj,osada,Kleszczów,bełchatowski,łódzkie
Biłki,część wsi Jaworzynka,Istebna,cieszyński,śląskie
Bindasówka,część wsi Łącko,Łącko,nowosądecki,małopolskie
Binduga,część wsi Ruś,Stawiguda,olsztyński,warmińsko-mazurskie
Biniew,wieś,Ostrów Wielkopolski,ostrowski,wielkopolskie
Binków,część miasta Bełchatów,Bełchatów m,bełchatowski,łódzkie
Biodry,wieś,Jedwabne,łomżyński,podlaskie
Bisagi,przysiółek wsi Juszczyn,Maków Podhalański,suski,małopolskie
Biskupice,wieś,Syców,oleśnicki,dolnośląskie
Biskupice,wieś,Radziejów,radziejowski,kujawsko-pomorskie
Biskupice,wieś,Iwanowice,krakowski,małopolskie
Biskupice,wieś,Drobin,płocki,mazowieckie
Biskupice,część miasta Zabrze,Zabrze,Zabrze,śląskie
Biskupice,wieś,Kłecko,gnieźnieński,wielkopolskie
Biskupice,wieś,Pobiedziska,poznański,wielkopolskie
Biskupice Oławskie,wieś,Jelcz-Laskowice,oławski,dolnośląskie
Biskupice Zabaryczne,wieś,Mikstat,ostrzeszowski,wielkopolskie
Biskupie,część miasta Lublin,Lublin,Lublin,lubelskie
Biskupiec,osada,Rogowo,żniński,kujawsko-pomorskie
Biskupiec-Kolonia Druga,osada,Biskupiec,olsztyński,warmińsko-mazurskie
Biskupin,wieś,Chojnów,legnicki,dolnośląskie
Biskupowa,część wsi Białka,Maków Podhalański,suski,małopolskie
Biszcza,wieś,Biszcza,biłgorajski,lubelskie
Bisztynek-Kolonia,kolonia,Bisztynek,bartoszycki,warmińsko-mazurskie
Bizja,część wsi Kochanowice,Kochanowice,lubliniecki,śląskie
Blachownia,część miasta Przysucha,Przysucha,przysuski,mazowieckie
Blachówka,część miasta Bytom,Bytom,Bytom,śląskie
Blandówka,część wsi Spytkowice,Spytkowice,nowotarski,małopolskie
Blech,część wsi Tokarnia,Tokarnia,myślenicki,małopolskie
Blechnarka,wieś,Uście Gorlickie,gorlicki,małopolskie
Bledzianów,osada leśna,Ostrzeszów,ostrzeszowski,wielkopolskie
Bleszyn,wieś,Grabica,piotrkowski,łódzkie
Blich,część miasta Gorlice,Gorlice m,gorlicki,małopolskie
Blich,część miasta Jarosław,Jarosław m,jarosławski,podkarpackie
Blich,część wsi Bratkowice,Świlcza,rzeszowski,podkarpackie
Blichowo-Cytatki,część wsi Blichowo,Bulkowo,płocki,mazowieckie
Blinów Drugi,wieś,Szastarka,kraśnicki,lubelskie
Bliski Dół,część wsi Gorajec-Stara Wieś,Radecznica,zamojski,lubelskie
Blizanowice,osada,Siechnice,wrocławski,dolnośląskie
Blizanów-Góry,część wsi Blizanów Drugi,Blizanów,kaliski,wielkopolskie
Blizin,wieś,Wola Krzysztoporska,piotrkowski,łódzkie
Blizna,część miasta Koło,Koło m,kolski,wielkopolskie
Blizno,wieś,Szczutowo,sierpecki,mazowieckie
Bliźniaczek,część wsi Jarząbkowice,Pawłowice,pszczyński,śląskie
Bliźnięta Leśne,część wsi Brudzew,Blizanów,kaliski,wielkopolskie
Bliższa,część wsi Ostrówki,Wohyń,radzyński,lubelskie
Bliżyn Zafabryczny,część wsi Bliżyn,Bliżyn,skarżyski,świętokrzyskie
Blok Dobryszyce,osada,Dobryszyce,radomszczański,łódzkie
Blonka,część wsi Wierzbie,Łabunie,zamojski,lubelskie
Blunaki,osada,Dzierzgoń,sztumski,pomorskie
Błachówka,część wsi Śleszowice,Zembrzyce,suski,małopolskie
Błachutówka,część wsi Ślemień,Ślemień,żywiecki,śląskie
Błagodać,część wsi Mnin,Słupia (Konecka),konecki,świętokrzyskie
Błaskowizna,wieś,Jeleniewo,suwalski,podlaskie
